K	PR	Item ID	Item
702	2.9301291886287255e-05	390	('4862',)
703	2.9186613042304547e-05	6	('52',)
704	2.8314798576873052e-05	371	('5776',)
705	2.8287687302048674e-05	786	('5506',)
706	2.825857806077933e-05	523	('3355',)
707	2.8158918450553848e-05	890	('4155',)
708	2.8056980832601787e-05	388	('2205',)
709	2.8023274865486633e-05	73	('3003',)
710	2.7990150683147236e-05	821	('4660',)
711	2.795718855290711e-05	802	('1068',)
712	2.7935028391571598e-05	299	('2058',)
713	2.78342909344693e-05	682	('8220',)
714	2.7793342164047248e-05	489	('703',)
715	2.7404115648568122e-05	792	('3729',)
716	2.7266002852742188e-05	543	('3124',)
717	2.6995279303687456e-05	460	('9623',)
718	2.6922998346275306e-05	793	('4028',)
719	2.665346286014229e-05	833	('1815',)
720	2.6508260290137352e-05	733	('9855',)
721	2.618682491715893e-05	399	('3913',)
722	2.617790659443815e-05	62	('4561',)
723	2.6062565543122097e-05	728	('4443',)
724	2.5962332594065024e-05	607	('8164',)
725	2.5930864802354098e-05	555	('1957',)
726	2.5812006608850006e-05	370	('5756',)
727	2.5808439404393497e-05	826	('4065',)
728	2.5155638210393007e-05	345	('1888',)
729	2.514701392775206e-05	544	('2762',)
730	2.4940269090399667e-05	590	('4938',)
731	2.4893881226501144e-05	559	('5844',)
732	2.4792432809970686e-05	579	('3023',)
733	2.4467960095831692e-05	661	('3376',)
734	2.4465675669883033e-05	891	('5635',)
735	2.440104613470235e-05	604	('2155',)
736	2.4377655790607457e-05	329	('2598',)
737	2.415957427691005e-05	599	('3233',)
738	2.415290350581235e-05	568	('5491',)
739	2.3860824680448935e-05	347	('401',)
740	2.3809446630439862e-05	630	('4304',)
741	2.365873779316668e-05	624	('362',)
742	2.3564045896376546e-05	836	('363',)
743	2.3425741369959875e-05	879	('3378',)
744	2.3425741369959875e-05	889	('2754',)
745	2.3113927792087915e-05	610	('3175',)
746	2.2484518118654615e-05	659	('1447',)
747	2.246987740224512e-05	671	('8115',)
748	2.237525243135791e-05	532	('7',)
749	2.2157883628577336e-05	888	('677',)
750	2.1896729737500755e-05	127	('7581',)
751	2.1806993119771188e-05	906	('3199',)
752	2.1468560094141834e-05	685	('7704',)
753	2.1437614852121844e-05	99	('2219',)
754	2.1372365023077063e-05	306	('879',)
755	2.1224729140776784e-05	474	('8517',)
756	2.1207631430155208e-05	716	('4449',)
757	2.1058139696113137e-05	519	('4480',)
758	2.0992958654566623e-05	776	('6187',)
759	2.0978499966742938e-05	669	('8113',)
760	2.0978499966742938e-05	686	('7702',)
761	2.0954154678730256e-05	476	('1263',)
762	2.0937943797086063e-05	878	('1529',)
763	2.0842346552849434e-05	466	('4218',)
764	2.0781673181138352e-05	800	('4391',)
765	2.0727036614120454e-05	657	('1927',)
766	2.044672823065716e-05	848	('6260',)
767	2.038418137863157e-05	829	('5561',)
768	2.025693396191918e-05	527	('1821',)
769	2.0069493406872028e-05	648	('5055',)
770	1.9685191973697927e-05	898	('5546',)
771	1.93967579322796e-05	644	('3772',)
772	1.92156250329552e-05	828	('4991',)
773	1.9080749863288325e-05	830	('4005',)
774	1.9080749863288325e-05	831	('1826',)
775	1.892860141213459e-05	805	('3542',)
776	1.892860141213459e-05	806	('5406',)
777	1.892860141213459e-05	807	('6407',)
778	1.892860141213459e-05	809	('8495',)
779	1.887182683539667e-05	342	('7974',)
780	1.8827441119463224e-05	900	('446',)
781	1.8793464873549717e-05	892	('7595',)
782	1.8684222467317306e-05	785	('2206',)
783	1.8590285134221874e-05	895	('3903',)
784	1.8367084422974713e-05	827	('4824',)
785	1.8322445383125984e-05	565	('4722',)
786	1.8228345254667668e-05	801	('3289',)
787	1.821531045516498e-05	782	('5853',)
788	1.81203143354524e-05	818	('4069',)
789	1.7933558962399626e-05	374	('4865',)
790	1.785729774573167e-05	881	('7632',)
791	1.785729774573167e-05	882	('3757',)
792	1.782557696732806e-05	791	('2012',)
793	1.7734318986179095e-05	355	('965',)
794	1.7683592717839368e-05	869	('6495',)
795	1.7563335808430008e-05	797	('4596',)
796	1.7483952313697557e-05	382	('7602',)
797	1.742878932556047e-05	713	('5930',)
798	1.742878932556047e-05	714	('3921',)
799	1.7377649288112675e-05	729	('8154',)
800	1.7377649288112675e-05	731	('5129',)
801	1.7377649288112675e-05	734	('2107',)
802	1.7312653833978675e-05	253	('1733',)
803	1.7312653833978675e-05	256	('3589',)
804	1.72176069130024e-05	772	('3203',)
805	1.7169045714278718e-05	901	('4762',)
806	1.715589939818083e-05	758	('7601',)
807	1.7153742134024207e-05	726	('4683',)
808	1.710047918610195e-05	711	('7540',)
809	1.70828547573298e-05	867	('1389',)
810	1.7070004789160853e-05	720	('2281',)
811	1.706613482668242e-05	842	('5639',)
812	1.703549703171072e-05	392	('2616',)
813	1.703549703171072e-05	396	('2517',)
814	1.699351036232148e-05	357	('4340',)
815	1.695058886211378e-05	739	('2260',)
816	1.6908720439903835e-05	356	('4672',)
817	1.6826557873178423e-05	795	('1897',)
818	1.6820693790019038e-05	422	('1990',)
819	1.6800840957424352e-05	736	('4704',)
820	1.6695196381163015e-05	602	('1726',)
821	1.6695196381163015e-05	603	('324',)
822	1.663706775420341e-05	757	('4374',)
823	1.6619712961567267e-05	759	('2763',)
824	1.6611616933672833e-05	634	('3257',)
825	1.658481229739108e-05	796	('392',)
826	1.6582339016455088e-05	330	('190',)
827	1.6543157343109693e-05	864	('8075',)
828	1.6413393864068083e-05	405	('9279',)
829	1.6365700402928685e-05	876	('424',)
830	1.631819933962923e-05	868	('4136',)
831	1.631408380812826e-05	780	('2639',)
832	1.6289057234742352e-05	894	('2532',)
833	1.628705435661828e-05	877	('947',)
834	1.6241978179281975e-05	666	('1803',)
835	1.6236557773559394e-05	855	('3296',)
836	1.623253423066067e-05	810	('3963',)
837	1.6203306281499024e-05	601	('6372',)
838	1.6188425523986403e-05	663	('2552',)
839	1.613729763433782e-05	585	('2620',)
840	1.609425571790302e-05	635	('3216',)
841	1.6089343721657163e-05	794	('2708',)
842	1.6053931483268465e-05	348	('6106',)
843	1.6038463158082184e-05	633	('2649',)
844	1.595288803962734e-05	618	('4423',)
845	1.595288803962734e-05	621	('5952',)
846	1.595288803962734e-05	626	('4750',)
847	1.595288803962734e-05	631	('1796',)
848	1.5932554378534516e-05	761	('5705',)
849	1.5875691253908666e-05	858	('287',)
850	1.5851316862192857e-05	521	('2870',)
851	1.5845058500515743e-05	182	('4369',)
852	1.5832867774008548e-05	763	('7701',)
853	1.581181567655775e-05	313	('861',)
854	1.580857889527756e-05	824	('1257',)
855	1.57626104699142e-05	840	('5112',)
856	1.5754675487364697e-05	715	('322',)
857	1.5714803733013397e-05	852	('3433',)
858	1.5695776871053972e-05	705	('2920',)
859	1.5618169921760397e-05	880	('1012',)
860	1.5561454430992547e-05	407	('933',)
861	1.5561454430992547e-05	408	('535',)
862	1.5561454430992547e-05	410	('5401',)
863	1.5192140725150689e-05	787	('6360',)
864	1.5192140725150689e-05	788	('2868',)
865	1.5145985000929923e-05	825	('1408',)
866	1.5126420922608979e-05	569	('7604',)
867	1.5071884011794378e-05	5	('5206',)
868	1.5071884011794378e-05	72	('3923',)
869	1.5071884011794378e-05	87	('8433',)
870	1.5071884011794378e-05	108	('5214',)
871	1.4956635953445196e-05	740	('3074',)
872	1.4894462912548073e-05	288	('1942',)
873	1.4894462912548073e-05	290	('4574',)
874	1.4809701654582533e-05	298	('9438',)
875	1.4809701654582533e-05	311	('5299',)
876	1.4809701654582533e-05	312	('6471',)
877	1.480228227233063e-05	789	('9870',)
878	1.469166170199303e-05	447	('5851',)
879	1.4679963413444844e-05	902	('3822',)
880	1.4660961540220821e-05	812	('3083',)
881	1.4612769126415468e-05	668	('8500',)
882	1.4612769126415468e-05	670	('2536',)
883	1.4612769126415468e-05	674	('9730',)
884	1.4612769126415468e-05	676	('4790',)
885	1.4612769126415468e-05	678	('9895',)
886	1.4612769126415468e-05	683	('8144',)
887	1.4612769126415468e-05	688	('5116',)
888	1.458842383840279e-05	457	('6469',)
889	1.4565556436399467e-05	746	('5794',)
890	1.4534945310367122e-05	492	('3444',)
891	1.4534945310367122e-05	513	('4528',)
892	1.4487037450104226e-05	656	('3147',)
893	1.4388997641268384e-05	667	('2415',)
894	1.4374057213782768e-05	771	('8302',)
895	1.4354043568767255e-05	885	('4950',)
896	1.4253900709990808e-05	491	('5586',)
897	1.4230569851140932e-05	844	('1425',)
898	1.3821898109183799e-05	647	('8300',)
899	1.2757293228503018e-05	871	('2957',)
900	8.247038286087997e-06	839	('5445',)
901	8.247038286087997e-06	851	('2764',)
902	8.247038286087997e-06	854	('5167',)
903	8.247038286087997e-06	856	('1591',)
904	8.247038286087997e-06	861	('3522',)
905	8.247038286087997e-06	863	('4167',)
906	8.247038286087997e-06	899	('1742',)
907	8.247038286087997e-06	903	('3898',)
908	8.247038286087997e-06	908	('2726',)
909	8.247038286087997e-06	909	('3617',)
