K	PR	Item ID	Item
711	0.0002682909799040845	786	('5506',)
712	0.0002660554388215187	92	('9231',)
713	0.0002638112156005902	866	('4353',)
714	0.0002636840909422162	492	('3444',)
715	0.00026358161035620084	182	('4369',)
716	0.0002628543485963744	87	('8433',)
717	0.000262388326256598	745	('5803',)
718	0.0002611590715523009	443	('5605',)
719	0.0002605661023792998	870	('1949',)
720	0.0002577544258574956	893	('4322',)
721	0.0002555857174807078	196	('743',)
722	0.00025489500853638204	461	('2375',)
723	0.0002543353837351787	801	('3289',)
724	0.0002536069682350482	648	('5055',)
725	0.00025281550747230483	805	('3542',)
726	0.00025281550747230483	806	('5406',)
727	0.0002525755879298593	157	('2906',)
728	0.0002524879608667163	898	('5546',)
729	0.00025219275449694196	834	('987',)
730	0.0002506181432662425	665	('4960',)
731	0.00025019781178145723	328	('16',)
732	0.00024738270170075066	134	('2057',)
733	0.00024661877564239346	315	('2972',)
734	0.0002454217156001511	590	('4938',)
735	0.0002431406425413207	807	('6407',)
736	0.00023944880482431328	646	('2508',)
737	0.00023875247503398077	809	('8495',)
738	0.0002376633393465861	593	('4192',)
739	0.0002362119863615532	325	('274',)
740	0.00023554667991706755	455	('6053',)
741	0.00023515855419156464	670	('2536',)
742	0.000234138837748578	343	('3527',)
743	0.00023243850237808118	413	('766',)
744	0.00023089158956922463	703	('5334',)
745	0.00023087576233340586	660	('3679',)
746	0.00022802914352581247	78	('5736',)
747	0.00022691769925366345	407	('933',)
748	0.00022465345453422352	651	('3489',)
749	0.00022437953222031643	599	('3233',)
750	0.00022428528609279337	448	('1640',)
751	0.00022148491354061052	342	('7974',)
752	0.00022017412468690269	333	('5369',)
753	0.00021969958031867353	859	('1536',)
754	0.0002194056687862439	836	('363',)
755	0.0002167445591935313	785	('2206',)
756	0.0002160876484416345	451	('9692',)
757	0.00021600986491042548	698	('1053',)
758	0.0002156034123492225	707	('3327',)
759	0.00021516798597691895	390	('4862',)
760	0.00021435618758193872	900	('446',)
761	0.0002140764033795465	311	('5299',)
762	0.00021341035730121664	641	('1678',)
763	0.00020908499914949007	559	('5844',)
764	0.0002078788611612669	885	('4950',)
765	0.00020772382819071825	565	('4722',)
766	0.00020765306678024943	715	('322',)
767	0.00020674838355482536	771	('8302',)
768	0.0002065273131882893	622	('2753',)
769	0.000205801198863499	811	('4114',)
770	0.0002053977452605072	871	('2957',)
771	0.0002046664328363585	563	('2254',)
772	0.00020404069530798814	371	('5776',)
773	0.00020071387542806114	892	('7595',)
774	0.00020067253523931583	895	('3903',)
775	0.00019856527308721294	489	('703',)
776	0.00019786055357976344	99	('2219',)
777	0.000196940713010229	747	('2849',)
778	0.0001949576977053398	345	('1888',)
779	0.0001947928960723817	852	('3433',)
780	0.0001943191100274367	796	('392',)
781	0.00019358772269701947	569	('7604',)
782	0.00019310980609074814	618	('4423',)
783	0.0001930617302817699	661	('3376',)
784	0.00019196876988906842	864	('8075',)
785	0.00019176011161335793	357	('4340',)
786	0.00019175167044852866	127	('7581',)
787	0.0001916773822389278	613	('4492',)
788	0.00019090639466131764	763	('7701',)
789	0.00019043453500907072	151	('4320',)
790	0.00019029926874548016	669	('8113',)
791	0.00018959825158649035	793	('4028',)
792	0.00018944167975023705	720	('2281',)
793	0.00018860559971155955	833	('1815',)
794	0.00018810657694171546	298	('9438',)
795	0.00018796630496352028	394	('1732',)
796	0.00018779299903740084	579	('3023',)
797	0.00018766325298683026	630	('4304',)
798	0.00018740220489033084	827	('4824',)
799	0.0001873709057470057	746	('5794',)
800	0.00018736913645376588	711	('7540',)
801	0.00018646895006985397	472	('7582',)
802	0.00018643890091448736	868	('4136',)
803	0.00018640004210062358	728	('4443',)
804	0.00018639880590168423	758	('7601',)
805	0.00018629100090073947	714	('3921',)
806	0.00018550688076702393	601	('6372',)
807	0.00018489116135932148	388	('2205',)
808	0.00018477469703766117	168	('1179',)
809	0.00018428268523775193	882	('3757',)
810	0.00018419593358996457	602	('1726',)
811	0.00018398020335200893	668	('8500',)
812	0.00018263538098618135	631	('1796',)
813	0.00018257221733990702	657	('1927',)
814	0.00018206477936130022	634	('3257',)
815	0.0001819013749295112	662	('8539',)
816	0.0001817297049609526	842	('5639',)
817	0.00018170470267322585	195	('268',)
818	0.0001810419661875	761	('5705',)
819	0.00018085436613629016	733	('9855',)
820	0.00018054561336619063	84	('5476',)
821	0.00018051656141216706	253	('1733',)
822	0.00018012207388726413	794	('2708',)
823	0.0001799860930723475	382	('7602',)
824	0.00017976369177050258	658	('4281',)
825	0.00017970164166880868	757	('4374',)
826	0.00017957108868310546	736	('4704',)
827	0.0001793196700150768	513	('4528',)
828	0.00017872077844418132	831	('1826',)
829	0.00017843465731084458	306	('879',)
830	0.0001779882347460214	782	('5853',)
831	0.00017777457870664384	356	('4672',)
832	0.00017772957938808962	855	('3296',)
833	0.00017771890860356662	624	('362',)
834	0.00017731368088525122	396	('2517',)
835	0.00017706219936611595	471	('8140',)
836	0.0001766747955746422	256	('3589',)
837	0.0001766614468653692	659	('1447',)
838	0.0001764990469256215	825	('1408',)
839	0.0001759962746132283	902	('3822',)
840	0.00017592161087610293	772	('3203',)
841	0.00017534751790840313	568	('5491',)
842	0.00017518970565499065	399	('3913',)
843	0.0001750473609235153	812	('3083',)
844	0.00017491500087025435	810	('3963',)
845	0.00017481118635639205	521	('2870',)
846	0.00017462848373896766	626	('4750',)
847	0.00017458742500867287	894	('2532',)
848	0.000174575106108485	288	('1942',)
849	0.00017448405265870986	621	('5952',)
850	0.00017416141929769066	474	('8517',)
851	0.00017415906241058943	858	('287',)
852	0.00017413307303094618	330	('190',)
853	0.0001739608549383913	780	('2639',)
854	0.0001738679262781244	877	('947',)
855	0.00017385226737786047	460	('9623',)
856	0.0001736264364700894	880	('1012',)
857	0.00017359845643578428	844	('1425',)
858	0.00017344797911008874	408	('535',)
859	0.00017314800446346405	795	('1897',)
860	0.00017298114324627698	674	('9730',)
861	0.00017292723222255834	491	('5586',)
862	0.0001727747036929904	663	('2552',)
863	0.0001726157595654669	731	('5129',)
864	0.0001725530801690283	466	('4218',)
865	0.0001724108302196545	818	('4069',)
866	0.00017218085222733037	734	('2107',)
867	0.000171998348526188	666	('1803',)
868	0.0001716584937975564	726	('4683',)
869	0.000171605227292284	476	('1263',)
870	0.00017158242691526452	685	('7704',)
871	0.00017129832764676487	410	('5401',)
872	0.00017129030177894615	656	('3147',)
873	0.0001710284960943014	290	('4574',)
874	0.00017100375218097517	788	('2868',)
875	0.00017091104815714962	787	('6360',)
876	0.0001708497847287844	313	('861',)
877	0.0001707960763947116	740	('3074',)
878	0.00017063654607696628	824	('1257',)
879	0.00017035776674139932	635	('3216',)
880	0.0001702416967392465	374	('4865',)
881	0.000170106411937091	329	('2598',)
882	0.00016999895765988516	585	('2620',)
883	0.0001697866130874846	108	('5214',)
884	0.0001696046722598211	759	('2763',)
885	0.0001694894450221365	647	('8300',)
886	0.00016948890976050337	797	('4596',)
887	0.00016944219704906975	678	('9895',)
888	0.0001694380451012337	348	('6106',)
889	0.00016939065814047908	789	('9870',)
890	0.0001691918128343609	791	('2012',)
891	0.00016896500245121906	688	('5116',)
892	0.00016893474204566488	705	('2920',)
893	0.0001688623846435564	713	('5930',)
894	0.00016885164811641506	392	('2616',)
895	0.00016879439178405637	312	('6471',)
896	0.00016868106520680345	729	('8154',)
897	0.00016862149713291305	405	('9279',)
898	0.0001684807115814288	5	('5206',)
899	0.00016841649398609596	676	('4790',)
900	0.00016838844365974585	839	('5445',)
901	0.00016838844365974585	851	('2764',)
902	0.00016838844365974585	854	('5167',)
903	0.00016838844365974585	856	('1591',)
904	0.00016838844365974585	861	('3522',)
905	0.00016838844365974585	863	('4167',)
906	0.00016838844365974585	899	('1742',)
907	0.00016838844365974585	903	('3898',)
908	0.00016838844365974585	908	('2726',)
909	0.00016838844365974585	909	('3617',)
