K	PR	Item ID	Item
711	0.00019915697328073308	449	('1470',)
712	0.00019865627213811002	169	('5122',)
713	0.00019845683562048165	641	('1678',)
714	0.00019844687953740245	380	('5931',)
715	0.00019834030852189832	563	('2254',)
716	0.00019676209716758998	472	('7582',)
717	0.00019621202767179088	895	('3903',)
718	0.0001960778353502162	662	('8539',)
719	0.00019580099414607312	315	('2972',)
720	0.00019572507700859744	455	('6053',)
721	0.00019506099816275746	195	('268',)
722	0.00019479490922230604	299	('2058',)
723	0.00019468977348729424	848	('6260',)
724	0.00019467188984849976	413	('766',)
725	0.0001946511593376952	747	('2849',)
726	0.00019382690463663643	675	('4866',)
727	0.00019348536539180218	728	('4443',)
728	0.00019343200367023046	153	('2179',)
729	0.00019253447234346806	833	('1815',)
730	0.0001925255348829174	830	('4005',)
731	0.0001925255348829174	831	('1826',)
732	0.000191424748360402	355	('965',)
733	0.00019114797099091757	681	('7872',)
734	0.00019100319987691678	671	('8115',)
735	0.00019066937464512701	613	('4492',)
736	0.00018999752980349582	658	('4281',)
737	0.00018851045893139942	852	('3433',)
738	0.00018844375793933033	345	('1888',)
739	0.00018843745825341884	467	('4806',)
740	0.00018801015856019688	498	('4074',)
741	0.0001879171066262731	644	('3772',)
742	0.00018783821630762994	793	('4028',)
743	0.0001878195225645742	792	('3729',)
744	0.0001876076043542809	544	('2762',)
745	0.00018708659086608568	151	('4320',)
746	0.00018706272230376692	370	('5756',)
747	0.00018703836798631977	785	('2206',)
748	0.0001868780212245452	733	('9855',)
749	0.0001868267663957385	347	('401',)
750	0.00018624002161314788	630	('4304',)
751	0.00018610412403283091	782	('5853',)
752	0.00018595225327607885	390	('4862',)
753	0.00018588005696608783	306	('879',)
754	0.00018587374966813752	742	('2230',)
755	0.00018587374966813752	743	('7866',)
756	0.00018584789861438833	881	('7632',)
757	0.00018584789861438833	882	('3757',)
758	0.00018576913435770721	867	('1389',)
759	0.00018536180178831824	371	('5776',)
760	0.00018531834971407	559	('5844',)
761	0.00018530571801070902	829	('5561',)
762	0.00018528154338434574	604	('2155',)
763	0.0001852631151933737	590	('4938',)
764	0.00018505500486254342	648	('5055',)
765	0.00018503211767575254	869	('6495',)
766	0.00018502811341817004	599	('3233',)
767	0.00018501502688294408	772	('3203',)
768	0.0001848266076420338	329	('2598',)
769	0.00018467084377605294	342	('7974',)
770	0.00018416055596294576	864	('8075',)
771	0.00018412064374384636	84	('5476',)
772	0.00018403988385882033	388	('2205',)
773	0.00018400011648864406	836	('363',)
774	0.00018391722425677542	661	('3376',)
775	0.00018387544333050914	579	('3023',)
776	0.0001835894443631285	471	('8140',)
777	0.0001835598241947742	624	('362',)
778	0.00018338876340189689	6	('52',)
779	0.00018316855423493924	776	('6187',)
780	0.00018302012130310238	399	('3913',)
781	0.0001823136748539929	892	('7595',)
782	0.00018210701367117014	827	('4824',)
783	0.00018106485325445563	489	('703',)
784	0.00018090027729900465	73	('3003',)
785	0.00018060683625966006	568	('5491',)
786	0.00018020540793636165	682	('8220',)
787	0.0001797785672219796	659	('1447',)
788	0.0001796745859464647	894	('2532',)
789	0.00017958655926077888	565	('4722',)
790	0.00017954520187150652	876	('424',)
791	0.00017944139065339442	460	('9623',)
792	0.00017942137887923314	382	('7602',)
793	0.00017922732617978285	796	('392',)
794	0.00017909438396346554	757	('4374',)
795	0.00017864649697661375	858	('287',)
796	0.00017852663254040385	842	('5639',)
797	0.00017849704647631068	720	('2281',)
798	0.0001783580987101561	868	('4136',)
799	0.00017809086930180862	127	('7581',)
800	0.00017798372953996223	647	('8300',)
801	0.0001779349375091128	791	('2012',)
802	0.00017769222122090853	357	('4340',)
803	0.00017760412103166984	758	('7601',)
804	0.00017752680751378436	602	('1726',)
805	0.00017752680751378436	603	('324',)
806	0.0001774641868390983	729	('8154',)
807	0.0001774641868390983	731	('5129',)
808	0.0001774641868390983	734	('2107',)
809	0.00017745936704023177	855	('3296',)
810	0.00017743855942469494	348	('6106',)
811	0.00017741088636456055	726	('4683',)
812	0.0001773908229436889	356	('4672',)
813	0.0001773603031790591	902	('3822',)
814	0.00017731771120576108	711	('7540',)
815	0.00017723973923608225	736	('4704',)
816	0.00017720378558478333	797	('4596',)
817	0.00017718195563274757	633	('2649',)
818	0.000177023410907407	739	('2260',)
819	0.00017696520470986962	298	('9438',)
820	0.00017696520470986962	311	('5299',)
821	0.00017696520470986962	312	('6471',)
822	0.0001769512230940751	759	('2763',)
823	0.00017694216224152344	634	('3257',)
824	0.00017693577321370473	763	('7701',)
825	0.00017692021396727438	99	('2219',)
826	0.00017690905130602298	374	('4865',)
827	0.00017690455705065042	877	('947',)
828	0.00017676304958476625	880	('1012',)
829	0.00017673880912210128	818	('4069',)
830	0.0001765392329359107	601	('6372',)
831	0.00017650963273097388	330	('190',)
832	0.000176499580041968	657	('1927',)
833	0.0001764171640109853	840	('5112',)
834	0.00017639130825016148	466	('4218',)
835	0.00017635633468902895	780	('2639',)
836	0.0001763558048468173	685	('7704',)
837	0.00017625336067175737	810	('3963',)
838	0.00017623772461908515	663	('2552',)
839	0.00017605558840215547	253	('1733',)
840	0.00017605558840215547	256	('3589',)
841	0.0001760386975081476	666	('1803',)
842	0.00017602484583247282	705	('2920',)
843	0.00017600311280340617	794	('2708',)
844	0.00017598326763800459	795	('1897',)
845	0.0001759510065040053	474	('8517',)
846	0.00017589489038663162	392	('2616',)
847	0.00017589489038663162	396	('2517',)
848	0.00017581555848279176	182	('4369',)
849	0.00017580508832421279	618	('4423',)
850	0.00017580508832421279	621	('5952',)
851	0.00017580508832421279	626	('4750',)
852	0.00017580508832421279	631	('1796',)
853	0.00017575270108660248	476	('1263',)
854	0.0001757495586327401	669	('8113',)
855	0.0001757495586327401	686	('7702',)
856	0.00017571979443184338	824	('1257',)
857	0.00017571792184670692	585	('2620',)
858	0.00017560332184338043	713	('5930',)
859	0.00017560332184338043	714	('3921',)
860	0.00017546197983457043	405	('9279',)
861	0.0001754487128092143	635	('3216',)
862	0.0001753805284334005	422	('1990',)
863	0.0001749310664015916	825	('1408',)
864	0.00017485242626074664	844	('1425',)
865	0.00017472387760125024	746	('5794',)
866	0.0001747238246787425	313	('861',)
867	0.00017468290472836794	288	('1942',)
868	0.00017468290472836794	290	('4574',)
869	0.00017453354815812216	521	('2870',)
870	0.00017449491748560884	761	('5705',)
871	0.00017417862167180145	885	('4950',)
872	0.00017403879462078449	407	('933',)
873	0.00017403879462078449	408	('535',)
874	0.00017403879462078449	410	('5401',)
875	0.00017386244546501497	491	('5586',)
876	0.0001731425864327916	740	('3074',)
877	0.00017307061087773001	5	('5206',)
878	0.00017307061087773001	72	('3923',)
879	0.00017307061087773001	87	('8433',)
880	0.00017307061087773001	108	('5214',)
881	0.00017304739112122898	787	('6360',)
882	0.00017304739112122898	788	('2868',)
883	0.00017290898736050124	569	('7604',)
884	0.0001727873686595263	812	('3083',)
885	0.00017261174620201942	492	('3444',)
886	0.00017261174620201942	513	('4528',)
887	0.0001722749662478097	656	('3147',)
888	0.00017206294407831832	667	('2415',)
889	0.00017199906379593416	447	('5851',)
890	0.0001719030979970581	457	('6469',)
891	0.00017189995554319575	668	('8500',)
892	0.00017189995554319575	670	('2536',)
893	0.00017189995554319575	674	('9730',)
894	0.00017189995554319575	676	('4790',)
895	0.00017189995554319575	678	('9895',)
896	0.00017189995554319575	683	('8144',)
897	0.00017189995554319575	688	('5116',)
898	0.0001718451313204176	771	('8302',)
899	0.00017166560098487581	789	('9870',)
900	0.00016805035245365138	839	('5445',)
901	0.00016805035245365138	851	('2764',)
902	0.00016805035245365138	854	('5167',)
903	0.00016805035245365138	856	('1591',)
904	0.00016805035245365138	861	('3522',)
905	0.00016805035245365138	863	('4167',)
906	0.00016805035245365138	899	('1742',)
907	0.00016805035245365138	903	('3898',)
908	0.00016805035245365138	908	('2726',)
909	0.00016805035245365138	909	('3617',)
