K	PR	Item ID	Item
704	4.66278710682974e-05	555	('1957',)
705	4.644821369785548e-05	532	('7',)
706	4.61628216594034e-05	157	('2906',)
707	4.5417186187626307e-05	168	('1179',)
708	4.517008404588693e-05	169	('5122',)
709	4.4525245821065236e-05	849	('8807',)
710	4.4478996042823466e-05	304	('2959',)
711	4.4348012915573284e-05	893	('4322',)
712	4.420373836168359e-05	667	('2415',)
713	4.354980572835953e-05	608	('5025',)
714	4.3023501032716385e-05	669	('8113',)
715	4.2665468968588666e-05	850	('8663',)
716	4.2598233392273906e-05	785	('2206',)
717	4.2298241609600986e-05	613	('4492',)
718	4.229091131601128e-05	489	('703',)
719	4.210117782239171e-05	646	('2508',)
720	4.194690747517745e-05	563	('2254',)
721	4.173787507114948e-05	342	('7974',)
722	4.092301408403999e-05	422	('1990',)
723	4.086287192957104e-05	727	('5489',)
724	4.073429226641103e-05	355	('965',)
725	4.0537795750200334e-05	868	('4136',)
726	4.031394222552828e-05	686	('7702',)
727	4.015161243415012e-05	62	('4561',)
728	3.988315905694349e-05	848	('6260',)
729	3.957084412860774e-05	380	('5931',)
730	3.928582161765308e-05	833	('1815',)
731	3.9237011739076444e-05	670	('2536',)
732	3.878935501225673e-05	906	('3199',)
733	3.84995418314758e-05	447	('5851',)
734	3.837173841428909e-05	711	('7540',)
735	3.8073262055115414e-05	832	('3865',)
736	3.787605134625722e-05	182	('4369',)
737	3.7867733185930515e-05	712	('4366',)
738	3.7602610215878204e-05	826	('4065',)
739	3.759261969744967e-05	817	('4096',)
740	3.732081269850473e-05	527	('1821',)
741	3.695731215540925e-05	474	('8517',)
742	3.661869250431073e-05	878	('1529',)
743	3.656283777163149e-05	371	('5776',)
744	3.643739739394366e-05	895	('3903',)
745	3.64111931478397e-05	648	('5055',)
746	3.608798720436823e-05	793	('4028',)
747	3.591736213469386e-05	631	('1796',)
748	3.5849047121143435e-05	599	('3233',)
749	3.556360587754527e-05	809	('8495',)
750	3.472461803760645e-05	471	('8140',)
751	3.442562172851671e-05	151	('4320',)
752	3.419543795440283e-05	829	('5561',)
753	3.393925339743821e-05	831	('1826',)
754	3.3678515740244584e-05	892	('7595',)
755	3.3629032529339105e-05	413	('766',)
756	3.344408333308016e-05	99	('2219',)
757	3.3438217760324476e-05	768	('2711',)
758	3.341274290344848e-05	153	('2179',)
759	3.335837881927831e-05	869	('6495',)
760	3.311597193591196e-05	786	('5506',)
761	3.306136221186369e-05	743	('7866',)
762	3.263215096865469e-05	733	('9855',)
763	3.2601488897179375e-05	637	('187',)
764	3.25978216626221e-05	84	('5476',)
765	3.2260431934680554e-05	792	('3729',)
766	3.2211114742348646e-05	900	('446',)
767	3.21829484624243e-05	683	('8144',)
768	3.216364737774015e-05	603	('324',)
769	3.2089876317010646e-05	901	('4762',)
770	3.1914291966129116e-05	394	('1732',)
771	3.15774236186353e-05	610	('3175',)
772	3.1570332446401846e-05	388	('2205',)
773	3.154255825084704e-05	840	('5112',)
774	3.135050311667314e-05	885	('4950',)
775	3.13182704878533e-05	739	('2260',)
776	3.09667483417311e-05	807	('6407',)
777	3.093280768652327e-05	661	('3376',)
778	3.0582197561126204e-05	559	('5844',)
779	3.046635548930332e-05	127	('7581',)
780	3.030015017035161e-05	618	('4423',)
781	3.0006055239161807e-05	345	('1888',)
782	2.9986059290974122e-05	746	('5794',)
783	2.9838178275485453e-05	852	('3433',)
784	2.9704600169203024e-05	476	('1263',)
785	2.9493117949069067e-05	800	('4391',)
786	2.9365619087974513e-05	407	('933',)
787	2.885947192465378e-05	641	('1678',)
788	2.8590230415071662e-05	771	('8302',)
789	2.8229254188762724e-05	879	('3378',)
790	2.7589201127614644e-05	810	('3963',)
791	2.7272874622868236e-05	720	('2281',)
792	2.6827801300243104e-05	657	('1927',)
793	2.666935701279599e-05	656	('3147',)
794	2.565607671757258e-05	805	('3542',)
795	2.565607671757258e-05	806	('5406',)
796	2.5631474701789225e-05	357	('4340',)
797	2.5607010231824974e-05	864	('8075',)
798	2.5340048391080552e-05	898	('5546',)
799	2.473527208914904e-05	396	('2517',)
800	2.4294874379895648e-05	757	('4374',)
801	2.4240706539513187e-05	828	('4991',)
802	2.4234256747432348e-05	460	('9623',)
803	2.4195109715933104e-05	662	('8539',)
804	2.3493714107055136e-05	882	('3757',)
805	2.318186066331456e-05	590	('4938',)
806	2.315101662316929e-05	602	('1726',)
807	2.274572211663142e-05	827	('4824',)
808	2.2717478900302585e-05	801	('3289',)
809	2.246692570254318e-05	894	('2532',)
810	2.243001415694246e-05	763	('7701',)
811	2.2270128991030868e-05	658	('4281',)
812	2.2253413268784877e-05	842	('5639',)
813	2.2174070448401085e-05	734	('2107',)
814	2.1980279013572937e-05	565	('4722',)
815	2.1770981785632498e-05	568	('5491',)
816	2.1761848195284364e-05	399	('3913',)
817	2.1529374401440552e-05	758	('7601',)
818	2.136152132730108e-05	659	('1447',)
819	2.1059395392511785e-05	796	('392',)
820	2.0985847761280087e-05	782	('5853',)
821	2.069481394360806e-05	253	('1733',)
822	2.0552506574458104e-05	195	('268',)
823	2.037943097613344e-05	714	('3921',)
824	2.0259952958955904e-05	521	('2870',)
825	1.9871707817015022e-05	634	('3257',)
826	1.9030304415191757e-05	466	('4218',)
827	1.86568513300741e-05	902	('3822',)
828	1.849162311205968e-05	579	('3023',)
829	1.8488289777314835e-05	685	('7704',)
830	1.8429552612687997e-05	492	('3444',)
831	1.803672161189546e-05	601	('6372',)
832	1.796827871015087e-05	761	('5705',)
833	1.7958564390127522e-05	624	('362',)
834	1.7910749262635818e-05	715	('322',)
835	1.785311871492393e-05	825	('1408',)
836	1.771759458966345e-05	668	('8500',)
837	1.751875246804992e-05	787	('6360',)
838	1.7509580256832222e-05	290	('4574',)
839	1.749113446496112e-05	569	('7604',)
840	1.699158367826982e-05	621	('5952',)
841	1.6826552007279846e-05	795	('1897',)
842	1.6509512548518246e-05	788	('2868',)
843	1.6504614463320232e-05	855	('3296',)
844	1.6462217959676264e-05	374	('4865',)
845	1.624444799245959e-05	330	('190',)
846	1.6113026030789716e-05	871	('2957',)
847	1.592237645273049e-05	736	('4704',)
848	1.5916353361505988e-05	728	('4443',)
849	1.5769350435457092e-05	311	('5299',)
850	1.5535810399074842e-05	844	('1425',)
851	1.537896389281111e-05	256	('3589',)
852	1.529989179401917e-05	519	('4480',)
853	1.522297589618438e-05	780	('2639',)
854	1.5112483213403395e-05	626	('4750',)
855	1.4992188865829504e-05	812	('3083',)
856	1.4933387203928708e-05	298	('9438',)
857	1.4880536094899628e-05	306	('879',)
858	1.4823995305337316e-05	818	('4069',)
859	1.4754975666996569e-05	382	('7602',)
860	1.4691077270565655e-05	408	('535',)
861	1.4232442663061615e-05	877	('947',)
862	1.3619471298856749e-05	410	('5401',)
863	1.3553182211308696e-05	663	('2552',)
864	1.3416562719929022e-05	491	('5586',)
865	1.3410286038087722e-05	674	('9730',)
866	1.3221752928101706e-05	858	('287',)
867	1.310797984823256e-05	794	('2708',)
868	1.2952248833553267e-05	513	('4528',)
869	1.2690678511337287e-05	585	('2620',)
870	1.2623284011626377e-05	836	('363',)
871	1.25426789195546e-05	789	('9870',)
872	1.237241262268639e-05	108	('5214',)
873	1.2236202463243324e-05	666	('1803',)
874	1.1956591436532546e-05	731	('5129',)
875	1.1908444948866333e-05	288	('1942',)
876	1.1878521657907035e-05	356	('4672',)
877	1.1848841593410603e-05	880	('1012',)
878	1.1697993392941679e-05	678	('9895',)
879	1.1691725814142889e-05	824	('1257',)
880	1.1691543913820817e-05	635	('3216',)
881	1.1360709828609826e-05	313	('861',)
882	9.978626584805622e-06	740	('3074',)
883	9.260438216738937e-06	726	('4683',)
884	8.957971486090648e-06	688	('5116',)
885	8.629105493454268e-06	772	('3203',)
886	8.564618449099093e-06	329	('2598',)
887	8.536615467067218e-06	759	('2763',)
888	8.382577718746013e-06	797	('4596',)
889	8.326456124870407e-06	791	('2012',)
890	8.313602256365562e-06	647	('8300',)
891	8.31108104627877e-06	348	('6106',)
892	8.290170899135447e-06	405	('9279',)
893	8.28639360088731e-06	705	('2920',)
894	8.282844408420752e-06	713	('5930',)
895	8.282699525005143e-06	5	('5206',)
896	8.28231777258065e-06	392	('2616',)
897	8.279509300502484e-06	312	('6471',)
898	8.275303689098265e-06	729	('8154',)
899	8.260976182381229e-06	676	('4790',)
900	8.259597197764792e-06	839	('5445',)
901	8.259597197764792e-06	851	('2764',)
902	8.259597197764792e-06	854	('5167',)
903	8.259597197764792e-06	856	('1591',)
904	8.259597197764792e-06	861	('3522',)
905	8.259597197764792e-06	863	('4167',)
906	8.259597197764792e-06	899	('1742',)
907	8.259597197764792e-06	903	('3898',)
908	8.259597197764792e-06	908	('2726',)
909	8.259597197764792e-06	909	('3617',)
